User-ID,User-City,User-State,User-Country,User-Age,User-Age-Bin,User-City_Encoded,User-State_Encoded,User-Country_Encoded,User-Age-Encoded
170601,lewis,others,usa,-1,others,4593,23,6,0
170610,inglis,florida,usa,47,40~60,3880,8,6,48
170612,stuttgart,others,germany,-1,others,8129,23,2,0
170615,portland,others,usa,-1,others,6666,23,6,0
170618,leonardtown,others,usa,-1,others,4578,23,6,0
170620,richland,washington,usa,62,60~80,6955,32,6,63
170623,bullhead city,others,usa,0,others,1125,23,6,1
170627,brantford,ontario,canada,54,40~60,971,22,1,55
170629,edmonds,others,usa,-1,others,2404,23,6,0
170634,crystal lake,others,usa,-1,others,1949,23,6,0
170642,philadelphia,others,usa,-1,others,6460,23,6,0
170652,weeki wachee,florida,usa,47,40~60,8962,8,6,48
170659,gurnee,others,usa,-1,others,3339,23,6,0
170664,beijing,others,others,51,40~60,618,23,3,52
170673,portland,others,usa,32,20~40,6666,23,6,33
170679,centerville,others,usa,-1,others,1436,23,6,0
170689,sugar land,texas,usa,-1,others,8141,28,6,0
170693,rutland,others,usa,-1,others,7177,23,6,0
170696,florence,others,others,40,20~40,2736,23,3,41
170699,bellingham,washington,usa,-1,others,649,32,6,0
170703,burton,others,usa,-1,others,1160,23,6,0
170704,london,ontario,canada,-1,others,4732,22,1,0
170714,bothell,washington,usa,-1,others,919,32,6,0
170719,fenton,others,usa,32,20~40,2685,23,6,33
170720,shelbyville,others,usa,22,20~40,7589,23,6,23
170722,edmonton,alberta,canada,23,20~40,2405,0,1,24
170724,burbank,california,usa,43,40~60,1129,5,6,44
170729,worcester,others,usa,-1,others,9344,23,6,0
170732,columbus,others,usa,40,20~40,1778,23,6,41
170734,westboro,others,usa,53,40~60,9076,23,6,54
170742,o`fallon,others,usa,41,40~60,6030,23,6,42
170746,katy,texas,usa,29,20~40,4073,28,6,30
170752,gladstone,others,usa,53,40~60,3079,23,6,54
170759,flora,others,usa,-1,others,2734,23,6,0
170760,los osos,california,usa,38,20~40,4767,5,6,39
170761,san juan bautista,california,usa,49,40~60,7307,5,6,50
170762,lansing,others,usa,60,40~60,4444,23,6,61
170767,indpls,others,usa,24,20~40,3874,23,6,25
170770,wahiawa,others,usa,-1,others,8811,23,6,0
170777,golden,texas,usa,-1,others,3142,28,6,0
170778,stony plain,alberta,canada,-1,others,8083,0,1,0
170779,atlanta,others,usa,51,40~60,380,23,6,52
170791,sacramento,california,usa,45,40~60,7200,5,6,46
170792,oswego,new york,usa,38,20~40,6221,18,6,39
170793,edmonds,washington,usa,-1,others,2404,32,6,0
170796,loves park,others,usa,-1,others,4782,23,6,0
170801,canby,others,usa,-1,others,1265,23,6,0
170804,ocala,florida,usa,-1,others,6065,8,6,0
170807,columbus,others,usa,1,0~20,1778,23,6,2
170810,kitchener,ontario,canada,40,20~40,4216,22,1,41
170816,laporte,others,usa,-1,others,4451,23,6,0
170819,sidney,british columbia,canada,-1,others,7640,4,1,0
170825,temecula,california,usa,27,20~40,8312,5,6,28
170829,hutchinson,others,usa,-1,others,3817,23,6,0
170837,collierville,others,usa,33,20~40,1748,23,6,34
170842,washington,others,usa,32,20~40,8894,23,6,33
170843,vestavia hills,others,usa,-1,others,8725,23,6,0
170845,wappingers falls,new york,usa,-1,others,8865,18,6,0
170847,gaithersburg,others,usa,-1,others,2956,23,6,0
170850,bethel,others,usa,57,40~60,731,23,6,58
170858,minneapolis,others,usa,36,20~40,5272,23,6,37
170861,hopkinton,others,usa,44,40~60,3741,23,6,45
170863,campbell hall,new york,usa,36,20~40,1248,18,6,37
170866,winston-salem,others,usa,-1,others,9267,23,6,0
170869,san antonio,texas,usa,-1,others,7277,28,6,0
170879,hartland,others,usa,33,20~40,3460,23,6,34
170882,mount airy,others,usa,56,40~60,5457,23,6,57
170890,clearwater,florida,usa,-1,others,1647,8,6,0
170901,salem,others,usa,-1,others,7246,23,6,0
170902,austin,texas,usa,-1,others,403,28,6,0
170904,sault ste.marie,ontario,canada,45,40~60,7413,22,1,46
170911,mtn view,california,usa,-1,others,5532,5,6,0
170930,watertown,others,usa,-1,others,8912,23,6,0
170931,geneva,others,usa,-1,others,3029,23,6,0
170947,sheldon,others,usa,35,20~40,7590,23,6,36
170966,port mcneill,british columbia,canada,36,20~40,6632,4,1,37
170972,west allis,others,usa,28,20~40,8997,23,6,29
170982,toronto,ontario,canada,32,20~40,8444,22,1,33
170985,shreveport,others,usa,-1,others,7633,23,6,0
170997,westminster,california,usa,66,60~80,9096,5,6,67
171001,summerville,others,usa,-1,others,8154,23,6,0
171003,escanaba,others,usa,-1,others,2557,23,6,0
171005,orlando,florida,usa,35,20~40,6188,8,6,36
171007,alamogordo,others,usa,38,20~40,114,23,6,39
171011,pipe creek,texas,usa,13,0~20,6512,28,6,14
171015,new market,others,usa,41,40~60,5764,23,6,42
171017,mason city,others,usa,-1,others,5032,23,6,0
171020,pasadena,others,usa,57,40~60,6359,23,6,58
171021,natick,others,usa,54,40~60,5678,23,6,55
171031,meriden,others,usa,58,40~60,5161,23,6,59
171038,saint john,others,canada,37,20~40,7224,23,1,38
171039,los altos,california,usa,-1,others,4760,5,6,0
171045,foster city,california,usa,44,40~60,2829,5,6,45
171049,williamsburg,others,usa,-1,others,9205,23,6,0
171050,corydon,others,usa,41,40~60,1865,23,6,42
171055,fuquay varina,others,usa,-1,others,2946,23,6,0
171065,yancey,texas,usa,32,20~40,9378,28,6,33
171076,helena,others,usa,29,20~40,3538,23,6,30
171078,langley,british columbia,canada,43,40~60,4437,4,1,44
171079,stratton,ontario,canada,-1,others,8105,22,1,0
171082,vancouver,washington,usa,36,20~40,8675,32,6,37
171083,forestville,california,usa,-1,others,2773,5,6,0
171086,scotia,new york,usa,-1,others,7471,18,6,0
171088,cambridge,others,usa,-1,others,1231,23,6,0
171096,greenville,others,usa,-1,others,3268,23,6,0
171097,genoa,others,usa,-1,others,3030,23,6,0
171101,san rafael,california,usa,-1,others,7316,5,6,0
171104,port moody,british columbia,canada,-1,others,6635,4,1,0
171107,pensacola,florida,usa,-1,others,6414,8,6,0
171114,fort myers,florida,usa,-1,others,2802,8,6,0
171118,toronto,ontario,canada,47,40~60,8444,22,1,48
171130,bloomington,others,usa,-1,others,840,23,6,0
171133,kensington,others,usa,-1,others,4128,23,6,0
171134,den haag,others,others,46,40~60,2104,23,3,47
171157,sedalia,others,usa,32,20~40,7504,23,6,33
171158,columbia,others,usa,26,20~40,1771,23,6,27
171165,petaling jaya,others,others,36,20~40,6437,23,3,37
171166,peculiar,others,usa,24,20~40,6387,23,6,25
171191,whately,others,usa,-1,others,9123,23,6,0
171193,bendejun,others,others,16,0~20,677,23,3,17
171198,new york,new york,usa,35,20~40,5787,18,6,36
171200,hamburg,others,germany,27,20~40,3390,23,2,28
171206,bamberg,bayern,germany,29,20~40,494,3,2,30
171214,greenfield,others,usa,14,0~20,3260,23,6,15
171216,washington township,others,usa,-1,others,8900,23,6,0
171222,glen carbon,others,usa,-1,others,3088,23,6,0
171224,rotenburg,hessen,germany,-1,others,7119,9,2,0
171227,padstow,new south wales,australia,-1,others,6272,17,0,0
171235,münchen,bayern,germany,34,20~40,5603,3,2,35
171242,little rock,others,usa,30,20~40,4685,23,6,31
171247,fredericton,others,canada,21,20~40,2866,23,1,22
171251,seattle,washington,usa,-1,others,7494,32,6,0
171252,north royalton,others,usa,59,40~60,5946,23,6,60
171260,guttenberg,others,usa,-1,others,3341,23,6,0
171271,london,england,united kingdom,33,20~40,4732,7,5,34
171283,to,ontario,canada,30,20~40,8412,22,1,31
171286,rome,others,others,-1,others,7076,23,3,0
171288,augsburg,bayern,germany,-1,others,396,3,2,0
171291,eau claire,others,usa,-1,others,2375,23,6,0
171295,silver spring,others,usa,27,20~40,7658,23,6,28
171296,prince george,others,usa,54,40~60,6719,23,6,55
171298,culloden,others,usa,35,20~40,1960,23,6,36
171311,milton,others,usa,-1,others,5259,23,6,0
171329,chula vista,california,usa,-1,others,1598,5,6,0
171346,austin,texas,usa,-1,others,403,28,6,0
171359,suisun city,california,usa,-1,others,8144,5,6,0
171372,houston,texas,usa,-1,others,3767,28,6,0
171379,madrid,madrid,spain,27,20~40,4874,15,4,28
171382,concord,california,usa,-1,others,1793,5,6,0
171384,birmingham,others,usa,28,20~40,782,23,6,29
171389,tampere,others,others,26,20~40,8264,23,3,27
171393,west hartford,others,usa,-1,others,9028,23,6,0
171394,buffalo,new york,usa,44,40~60,1119,18,6,45
171407,seattle,washington,usa,39,20~40,7494,32,6,40
171428,stratford,ontario,canada,31,20~40,8099,22,1,32
171435,silver spring,others,usa,-1,others,7658,23,6,0
171436,new york,new york,usa,29,20~40,5787,18,6,30
171441,austin,texas,usa,36,20~40,403,28,6,37
171444,carlsbad,california,usa,36,20~40,1319,5,6,37
171445,berkeley,california,usa,37,20~40,704,5,6,38
171451,york,others,usa,11,0~20,9402,23,6,12
171454,albuquerque,others,usa,-1,others,135,23,6,0
171478,swansea,wales,united kingdom,37,20~40,8206,31,5,38
171494,golden,others,usa,42,40~60,3142,23,6,43
171496,st. louis,others,usa,27,20~40,7968,23,6,28
171499,norton,others,usa,24,20~40,5990,23,6,25
171501,plymouth,others,usa,13,0~20,6558,23,6,14
171506,seattle,washington,usa,30,20~40,7494,32,6,31
171525,allen,texas,usa,-1,others,172,28,6,0
171543,lee vining,california,usa,-1,others,4533,5,6,0
171553,auckland,n/a,others,52,40~60,394,16,3,53
171555,olympia,washington,usa,-1,others,6139,32,6,0
171563,barva,others,others,1,0~20,543,23,3,2
171565,victoria,british columbia,canada,37,20~40,8735,4,1,38
171569,rennes,others,others,29,20~40,6916,23,3,30
171570,oakland,california,usa,-1,others,6045,5,6,0
171577,bath,others,united kingdom,-1,others,557,23,5,0
171579,london,england,united kingdom,24,20~40,4732,7,5,25
171584,brest,others,others,17,0~20,1000,23,3,18
171594,alexandria,others,usa,24,20~40,155,23,6,25
171601,winchester,england,united kingdom,-1,others,9240,7,5,0
171602,bainbridge island,washington,usa,37,20~40,471,32,6,38
171610,marshalltown,others,usa,46,40~60,5016,23,6,47
171615,prudhoe bay,others,usa,-1,others,6743,23,6,0
171618,münchen,bayern,germany,-1,others,5603,3,2,0
171623,hendersonville,others,usa,-1,others,3557,23,6,0
171625,parsippany,others,usa,52,40~60,6355,23,6,53
171632,bonners ferry,others,united kingdom,39,20~40,897,23,5,40
171637,kalispell,others,usa,47,40~60,4037,23,6,48
171638,trout creek,others,usa,50,40~60,8499,23,6,51
171647,montpelier,others,usa,-1,others,5377,23,6,0
171648,new liskeard,ontario,canada,46,40~60,5761,22,1,47
171658,nevada city,california,usa,54,40~60,5730,5,6,55
171679,washington,others,usa,-1,others,8894,23,6,0
171680,san angelo,texas,usa,36,20~40,7274,28,6,37
171684,monteverde,others,others,-1,others,5364,23,3,0
171688,wheaton,others,usa,-1,others,9126,23,6,0
171697,springboro,others,usa,-1,others,7875,23,6,0
171712,barcelona,others,spain,41,40~60,512,23,4,42
171720,surry hills,new south wales,australia,34,20~40,8187,17,0,35
171728,novi,others,usa,-1,others,6003,23,6,0
171746,alliston,ontario,canada,-1,others,180,22,1,0
171750,ramona,california,usa,-1,others,6831,5,6,0
171751,lebanon,others,usa,-1,others,4527,23,6,0
171758,cambridge,others,usa,13,0~20,1231,23,6,14
171762,van nuys,california,usa,-1,others,8670,5,6,0
171763,north vancouver,british columbia,canada,-1,others,5960,4,1,0
171765,ottawa,ontario,canada,37,20~40,6226,22,1,38
171766,edwardsville,others,usa,-1,others,2409,23,6,0
171767,desoto,others,usa,-1,others,2132,23,6,0
171770,ellenton,florida,usa,52,40~60,2478,8,6,53
171774,richmond,others,usa,20,0~20,6958,23,6,21
171783,st. charles,others,usa,20,0~20,7941,23,6,21
171785,ottawa,ontario,canada,-1,others,6226,22,1,0
171800,thompson,others,usa,51,40~60,8366,23,6,52
171814,drexel hill,others,usa,63,60~80,2235,23,6,64
171817,covington,others,usa,-1,others,1891,23,6,0
171818,sacramento,california,usa,31,20~40,7200,5,6,32
171819,st. john`s,others,canada,-1,others,7960,23,1,0
171821,vancouver,british columbia,canada,-1,others,8675,4,1,0
171837,toronto,ontario,canada,-1,others,8444,22,1,0
171846,graz,others,others,-1,others,3233,23,3,0
171851,london,england,united kingdom,28,20~40,4732,7,5,29
171858,loveland,others,usa,-1,others,4780,23,6,0
171859,mississauga,ontario,canada,-1,others,5295,22,1,0
171869,berkeley vale,new south wales,australia,60,40~60,707,17,0,61
171872,chicopee,others,usa,60,40~60,1568,23,6,61
171880,columbus,others,usa,45,40~60,1778,23,6,46
171887,glos,england,united kingdom,30,20~40,3123,7,5,31
171904,urduliz,others,spain,28,20~40,8619,23,4,29
171912,springfield,others,usa,-1,others,7878,23,6,0
171936,grants pass,others,usa,43,40~60,3214,23,6,44
171939,new york,new york,usa,24,20~40,5787,18,6,25
171940,rocky hill,others,usa,26,20~40,7059,23,6,27
171942,jena,others,germany,42,40~60,3969,23,2,43
171944,bakersfield,california,usa,-1,others,475,5,6,0
171946,dunellen,others,usa,26,20~40,2272,23,6,27
171950,syracuse,new york,usa,27,20~40,8231,18,6,28
171954,north las vegas,others,usa,33,20~40,5922,23,6,34
171958,sagamore hills,others,usa,46,40~60,7211,23,6,47
171967,kyle,texas,usa,-1,others,4273,28,6,0
171968,irving,texas,usa,23,20~40,3913,28,6,24
171970,elmhurst,others,usa,-1,others,2485,23,6,0
171972,welland,ontario,canada,19,0~20,8971,22,1,20
171986,sandhurst,england,united kingdom,47,40~60,7330,7,5,48
171988,biwer,n/a,others,31,20~40,793,16,3,32
171999,sayreville,others,usa,-1,others,7422,23,6,0
172009,kansas city,others,usa,30,20~40,4053,23,6,31
172010,shreveport,others,usa,21,20~40,7633,23,6,22
172021,hayward,california,usa,41,40~60,3509,5,6,42
172022,rancho cucamonga,california,usa,-1,others,6836,5,6,0
172024,somerville,others,usa,-1,others,7759,23,6,0
172027,glendale,others,usa,63,60~80,3100,23,6,64
172030,rainsville,others,usa,30,20~40,6826,23,6,31
172031,portland,others,usa,-1,others,6666,23,6,0
172033,uppsala,others,others,-1,others,8612,23,3,0
172036,san antonio,texas,usa,14,0~20,7277,28,6,15
172045,sugar land,texas,usa,-1,others,8141,28,6,0
172047,denver,others,usa,-1,others,2113,23,6,0
172048,manchester,others,usa,-1,others,4924,23,6,0
172058,lake mary,florida,usa,-1,others,4385,8,6,0
172060,winnemucca,others,usa,-1,others,9255,23,6,0
172061,portland,others,usa,25,20~40,6666,23,6,26
172069,toronto,ontario,canada,56,40~60,8444,22,1,57
172075,sacramento,california,usa,-1,others,7200,5,6,0
172076,hagerstown,others,usa,-1,others,3364,23,6,0
172080,los angeles,california,usa,15,0~20,4761,5,6,16
172088,bloomington,others,usa,43,40~60,840,23,6,44
172089,loleta,california,usa,-1,others,4724,5,6,0
172091,cherry creek,new york,usa,58,40~60,1532,18,6,59
172093,charlottesville,others,usa,-1,others,1499,23,6,0
172096,thunder bay,ontario,canada,44,40~60,8385,22,1,45
172098,grove city,others,usa,42,40~60,3304,23,6,43
172101,heath,others,usa,37,20~40,3522,23,6,38
172108,richmond,others,usa,51,40~60,6958,23,6,52
172109,huntington,others,usa,-1,others,3802,23,6,0
172113,pryor,others,usa,50,40~60,6744,23,6,51
172115,westlake village,california,usa,23,20~40,9092,5,6,24
172116,akron,others,usa,-1,others,107,23,6,0
172117,taylorsville,others,usa,-1,others,8291,23,6,0
172118,san diego,california,usa,-1,others,7287,5,6,0
172119,alexandria,others,usa,28,20~40,155,23,6,29
172120,fairbanks,others,usa,-1,others,2625,23,6,0
172122,knotts island,others,usa,44,40~60,4235,23,6,45
172123,st.leonards on sea,others,united kingdom,67,60~80,7999,23,5,68
172124,arlington,texas,usa,-1,others,322,28,6,0
172128,raleigh,others,usa,40,20~40,6827,23,6,41
172131,savannah,others,usa,-1,others,7417,23,6,0
172150,hull,england,united kingdom,31,20~40,3792,7,5,32
172151,jacksonville,others,usa,22,20~40,3941,23,6,23
172155,dorchester,others,canada,-1,others,2199,23,1,0
172163,saskatoon,others,canada,-1,others,7401,23,1,0
172167,nassau bay,texas,usa,-1,others,5675,28,6,0
172168,silsbee,texas,usa,33,20~40,7654,28,6,34
172171,mastic,new york,usa,48,40~60,5041,18,6,49
172175,bellingham,washington,usa,-1,others,649,32,6,0
172179,middletown,others,usa,58,40~60,5217,23,6,59
172180,bristol,england,united kingdom,36,20~40,1030,7,5,37
172181,sydney,new south wales,australia,25,20~40,8224,17,0,26
172186,crossville,others,usa,56,40~60,1938,23,6,57
172192,ann arbor,others,usa,36,20~40,265,23,6,37
172196,laurel,others,usa,-1,others,4488,23,6,0
172202,rtr,california,usa,17,0~20,7150,5,6,18
172203,sandy,others,usa,45,40~60,7337,23,6,46
172205,baltimore,others,usa,54,40~60,493,23,6,55
172215,hythe,alberta,canada,-1,others,3827,0,1,0
172216,toronto,ontario,canada,-1,others,8444,22,1,0
172233,deggendorf,bayern,germany,-1,others,2067,3,2,0
172234,tucson,others,usa,59,40~60,8518,23,6,60
172240,niagara falls,new york,usa,34,20~40,5826,18,6,35
172245,mt pleasent,others,usa,28,20~40,5505,23,6,29
172266,kings mountain,others,usa,22,20~40,4185,23,6,23
172271,toronto,ontario,canada,-1,others,8444,22,1,0
172274,springfield,others,usa,29,20~40,7878,23,6,30
172282,jacksonville,others,usa,48,40~60,3941,23,6,49
172311,toronto,ontario,canada,32,20~40,8444,22,1,33
172319,bellingham,washington,usa,-1,others,649,32,6,0
172326,buffalo,new york,usa,51,40~60,1119,18,6,52
172331,salem,others,usa,27,20~40,7246,23,6,28
172337,cambridge,others,usa,-1,others,1231,23,6,0
172343,aachen,nordrhein-westfalen,germany,40,20~40,40,20,2,41
172348,pasadena,california,usa,62,60~80,6359,5,6,63
172350,fort worth,texas,usa,56,40~60,2821,28,6,57
172367,ottawa,ontario,canada,-1,others,6226,22,1,0
172370,manteca,california,usa,24,20~40,4953,5,6,25
172371,mora,n/a,others,-1,others,5403,16,3,0
172374,san bernardino,california,usa,20,0~20,7280,5,6,21
172377,cleveland,others,usa,28,20~40,1660,23,6,29
172382,cumbria,england,united kingdom,44,40~60,1965,7,5,45
172397,ottawa,ontario,canada,23,20~40,6226,22,1,24
172406,pikeville,others,usa,29,20~40,6485,23,6,30
172416,roma,lazio,others,-1,others,7074,11,3,0
172422,clemson,others,usa,27,20~40,1654,23,6,28
172424,friendswood,texas,usa,-1,others,2894,28,6,0
172425,melbourne,victoria,australia,22,20~40,5123,30,0,23
172441,malden,others,usa,-1,others,4906,23,6,0
172462,nepean,ontario,canada,45,40~60,5708,22,1,46
172483,carol stream,others,usa,44,40~60,1334,23,6,45
172486,youngstown,others,usa,26,20~40,9408,23,6,27
172493,sarasota,florida,usa,-1,others,7392,8,6,0
172499,tehran,others,others,48,40~60,8304,23,3,49
172512,louisville,others,usa,25,20~40,4776,23,6,26
172513,beaverton,others,usa,19,0~20,607,23,6,20
172517,monterey,california,usa,-1,others,5359,5,6,0
172533,burlington,ontario,canada,13,0~20,1147,22,1,14
172537,haines city,florida,usa,-1,others,3370,8,6,0
172539,lakewood,california,usa,-1,others,4410,5,6,0
172542,calgary,alberta,canada,-1,others,1214,0,1,0
172543,lisbon,n/a,others,27,20~40,4664,16,3,28
172575,napa,california,usa,15,0~20,5653,5,6,16
172577,enosburg falls,others,usa,54,40~60,2530,23,6,55
172580,shreveport,others,usa,-1,others,7633,23,6,0
172585,london,ontario,canada,-1,others,4732,22,1,0
172588,fredericton,others,canada,42,40~60,2866,23,1,43
172594,portland,others,usa,52,40~60,6666,23,6,53
172598,syracuse,new york,usa,40,20~40,8231,18,6,41
172601,little falls,new york,usa,4,0~20,4681,18,6,5
172613,pforzheim,baden-wuerttemberg,germany,39,20~40,6451,1,2,40
172617,bristol,england,united kingdom,44,40~60,1030,7,5,45
172624,ramstein,others,germany,-1,others,6833,23,2,0
172633,justice,others,usa,31,20~40,4020,23,6,32
172634,barcelona,catalunya,spain,100,80~100,512,6,4,93
172636,new york,new york,usa,22,20~40,5787,18,6,23
172650,hayward,california,usa,-1,others,3509,5,6,0
172652,loveland,others,usa,49,40~60,4780,23,6,50
172658,vidalia,others,usa,-1,others,8737,23,6,0
172665,vancouver,british columbia,canada,40,20~40,8675,4,1,41
172676,long beach,california,usa,29,20~40,4737,5,6,30
172680,barcelona,barcelona,spain,26,20~40,512,2,4,27
172687,salem,others,usa,-1,others,7246,23,6,0
172700,portland,others,usa,33,20~40,6666,23,6,34
172701,detroit,others,usa,-1,others,2138,23,6,0
172704,ottawa,ontario,canada,-1,others,6226,22,1,0
172708,onalaska,others,usa,31,20~40,6147,23,6,32
172712,melbourne,florida,usa,44,40~60,5123,8,6,45
172713,bronx,new york,usa,-1,others,1050,18,6,0
172714,scarborough,others,usa,-1,others,7425,23,6,0
172725,olympia,washington,usa,34,20~40,6139,32,6,35
172737,los angeles,california,usa,-1,others,4761,5,6,0
172738,chicago,others,usa,-1,others,1559,23,6,0
172742,astoria,others,usa,44,40~60,366,23,6,45
172753,chicago,others,usa,35,20~40,1559,23,6,36
172760,san antonio,texas,usa,29,20~40,7277,28,6,30
172764,tacoma,washington,usa,37,20~40,8238,32,6,38
172774,mt. pleasant,others,usa,-1,others,5517,23,6,0
172775,eureka,california,usa,47,40~60,2593,5,6,48
172783,douglasville,others,usa,29,20~40,2214,23,6,30
172788,pittsburgh,others,usa,34,20~40,6522,23,6,35
172798,manlius,new york,usa,-1,others,4942,18,6,0
172803,chicago,others,usa,34,20~40,1559,23,6,35
172814,bologna,others,others,33,20~40,883,23,3,34
172816,scotts valley,california,usa,29,20~40,7477,5,6,30
172822,napa,california,usa,-1,others,5653,5,6,0
172825,ames,others,usa,-1,others,234,23,6,0
172834,champaign,others,usa,33,20~40,1467,23,6,34
172837,kuala lumpur,others,others,16,0~20,4263,23,3,17
172844,telford,england,united kingdom,15,0~20,8309,7,5,16
172848,moncton,others,canada,23,20~40,5329,23,1,24
172851,brighton,others,united kingdom,31,20~40,1019,23,5,32
172852,pleasantville,new york,usa,-1,others,6555,18,6,0
172865,peoria,others,usa,18,0~20,6418,23,6,19
172870,sheffield,others,united kingdom,-1,others,7583,23,5,0
172874,kilmarnock,scotland,united kingdom,26,20~40,4170,26,5,27
172880,phoenix,others,usa,-1,others,6467,23,6,0
172881,demopolis,others,usa,39,20~40,2102,23,6,40
172888,valence,others,others,57,40~60,8644,23,3,58
172893,fortville,others,usa,47,40~60,2827,23,6,48
172900,salt lake city,others,usa,24,20~40,7259,23,6,25
172905,seattle,washington,usa,-1,others,7494,32,6,0
172909,ithaca,new york,usa,-1,others,3930,18,6,0
172911,columbia,others,usa,59,40~60,1771,23,6,60
172915,traverse city,others,usa,-1,others,8471,23,6,0
172929,chicago,others,usa,36,20~40,1559,23,6,37
172940,victoria,british columbia,canada,55,40~60,8735,4,1,56
172949,mcminnville,others,usa,52,40~60,5098,23,6,53
172951,buckhannon,others,usa,48,40~60,1106,23,6,49
172956,rockingham,others,usa,-1,others,7046,23,6,0
172969,oslo,n/a,others,-1,others,6210,16,3,0
172970,amersfoort,others,others,42,40~60,233,23,3,43
172971,jena,others,germany,23,20~40,3969,23,2,24
172972,yorktown heights,new york,usa,-1,others,9406,18,6,0
172974,tucson,others,usa,38,20~40,8518,23,6,39
172976,north chelmsford,others,usa,25,20~40,5903,23,6,26
172999,roanoke,others,usa,-1,others,7019,23,6,0
173001,wellington,others,others,53,40~60,8973,23,3,54
173002,el paso,texas,usa,-1,others,2439,28,6,0
173004,imperial,others,usa,20,0~20,3851,23,6,21
173006,amsterdam,n/a,others,-1,others,246,16,3,0
173013,valatie,new york,usa,57,40~60,8637,18,6,58
173016,portland,others,usa,21,20~40,6666,23,6,22
173018,christchurch,others,others,-1,others,1593,23,3,0
173020,chillicothe,others,usa,-1,others,1576,23,6,0
173030,st. paul,others,usa,40,20~40,7979,23,6,41
173034,elizabethtown,others,usa,30,20~40,2460,23,6,31
173035,commerce township,others,usa,67,60~80,1786,23,6,68
173043,london,ontario,canada,-1,others,4732,22,1,0
173051,norfolk,others,usa,-1,others,5878,23,6,0
173053,lacey,washington,usa,12,0~20,4328,32,6,13
173055,susanville,california,usa,-1,others,8188,5,6,0
173057,newton falls,others,usa,-1,others,5820,23,6,0
173065,citrus heights,california,usa,-1,others,1614,5,6,0
173067,wichita,others,usa,-1,others,9176,23,6,0
173099,genova,others,others,-1,others,3031,23,3,0
173109,rock springs,others,usa,-1,others,7040,23,6,0
173111,west columbia,others,usa,36,20~40,9012,23,6,37
173115,mountain view,california,usa,34,20~40,5487,5,6,35
173122,saint paul,others,usa,28,20~40,7233,23,6,29
173128,koeln,nordrhein-westfalen,germany,-1,others,4244,20,2,0
173131,sydney,new south wales,australia,25,20~40,8224,17,0,26
173132,singapore,others,others,19,0~20,7672,23,3,20
173142,pittsboro,others,usa,60,40~60,6520,23,6,61
173148,aurora,ontario,canada,47,40~60,400,22,1,48
173154,monroe,others,usa,39,20~40,5340,23,6,40
173163,logan,others,usa,-1,others,4712,23,6,0
173169,lancaster,others,usa,-1,others,4415,23,6,0
173175,mountain view,california,usa,39,20~40,5487,5,6,40
173190,vail,others,usa,-1,others,8636,23,6,0
173192,el cajon,california,usa,66,60~80,2427,5,6,67
173194,hudson,others,usa,56,40~60,3784,23,6,57
173200,wheeling,others,usa,-1,others,9128,23,6,0
173203,seattle,washington,usa,-1,others,7494,32,6,0
173204,mountuniacke,nova scotia,canada,-1,others,5493,21,1,0
173210,loveland,others,usa,-1,others,4780,23,6,0
173214,london,england,united kingdom,-1,others,4732,7,5,0
173216,chemainus,british columbia,canada,-1,others,1522,4,1,0
173225,galion,others,usa,34,20~40,2964,23,6,35
173232,dover,others,usa,41,40~60,2216,23,6,42
173235,maineville,others,usa,-1,others,4894,23,6,0
173238,eureka,california,usa,34,20~40,2593,5,6,35
173239,kirkwood,others,usa,-1,others,4210,23,6,0
173240,loomis,california,usa,68,60~80,4749,5,6,69
173243,barry,wales,united kingdom,37,20~40,534,31,5,38
173247,chicago,others,usa,45,40~60,1559,23,6,46
173252,san mateo,california,usa,-1,others,7313,5,6,0
173253,silver spring,others,usa,33,20~40,7658,23,6,34
173256,belding,others,usa,-1,others,626,23,6,0
173259,st. petersburg,florida,usa,37,20~40,7983,8,6,38
173280,southold,new york,usa,41,40~60,7842,18,6,42
173287,plymouth,england,united kingdom,28,20~40,6558,7,5,29
173289,paoli,others,usa,33,20~40,6327,23,6,34
173291,greensboro,others,usa,29,20~40,3265,23,6,30
173298,port townsend,washington,usa,-1,others,6651,32,6,0
173301,spanish fork,others,usa,54,40~60,7845,23,6,55
173302,spring hill,others,usa,-1,others,7870,23,6,0
173311,chicago,others,usa,-1,others,1559,23,6,0
173314,albuquerque,others,usa,50,40~60,135,23,6,51
173315,aiken,others,usa,77,60~80,97,23,6,78
173334,hackettstown,others,usa,-1,others,3355,23,6,0
173338,braunschweig,niedersachsen,germany,26,20~40,981,19,2,27
173340,houston,texas,usa,67,60~80,3767,28,6,68
173341,kenosha,others,usa,46,40~60,4127,23,6,47
173342,louisa,others,usa,27,20~40,4773,23,6,28
173343,westminster,others,usa,-1,others,9096,23,6,0
173352,olympia,washington,usa,-1,others,6139,32,6,0
173354,meadville,others,usa,26,20~40,5104,23,6,27
173355,walla walla,washington,usa,-1,others,8836,32,6,0
173357,austin,texas,usa,30,20~40,403,28,6,31
173359,providence,others,usa,-1,others,6740,23,6,0
173369,clayton,others,usa,28,20~40,1643,23,6,29
173403,lake zurich,others,usa,-1,others,4401,23,6,0
173409,oklahoma city,others,usa,-1,others,6109,23,6,0
173415,chicago,others,usa,31,20~40,1559,23,6,32
173443,st. louis,others,usa,-1,others,7968,23,6,0
173445,montijo,others,others,29,20~40,5373,23,3,30
